chrom	start	end	strand	gene
chr15	62359175	62363116	+	C2CD4A
chr15	62455736	62457482	-	C2CD4B
chr15	62512969	62513056	-	DQ578136
chr15	62513157	62513187	-	DQ594846
chr15	62513464	62513497	-	DQ573709
chr15	62513722	62513758	-	DQ576270
chr15	62513835	62513902	-	DQ571252
chr15	62513945	62513972	-	DQ577682
chr15	62513975	62514006	-	DQ594995
chr15	62514118	62514153	-	DQ577554
chr15	62514286	62514330	-	DQ576037
chr15	62514422	62514461	-	DQ573033
chr15	62514597	62514631	-	DQ598149
chr15	62514635	62514702	-	DQ575070
chr15	62514878	62514920	-	DQ573760
chr15	62515075	62515109	-	DQ596663
chr15	62515158	62515195	-	DQ595554
chr15	62515211	62515244	-	DQ594736
chr15	62515737	62515768	-	DQ575936
chr15	62515891	62515925	-	DQ597410
chr15	62515952	62515985	-	DQ577084
chr15	62519455	62519484	+	DQ582356
chr15	62521692	62521725	+	DQ571395
chr15	62523739	62523776	+	DQ587974
chr15	62524418	62524449	+	DQ579199
chr15	62531008	62531059	+	DQ584023
chr15	62531213	62531245	+	DQ573710
chr15	62531272	62531303	+	DQ598244
chr15	62531335	62531376	+	DQ579765
chr15	62531655	62531684	+	DQ587000
chr15	62531850	62531902	+	DQ600178
chr15	62531928	62531971	+	DQ586290
chr15	62532077	62532119	+	DQ595400
chr15	62532182	62532229	+	DQ585588
chr15	62532423	62532489	+	DQ575033
chr15	62532598	62532641	+	DQ577410
chr15	62532858	62532894	+	DQ578183
chr15	62532979	62533010	+	DQ601882
chr15	62533116	62533147	+	DQ596114
chr15	62533248	62533279	+	DQ600633
chr15	62533326	62533383	+	DQ601360
chr15	62533392	62533492	+	DQ576562
chr15	62533626	62533659	+	DQ593323
chr15	62533667	62533730	+	DQ588198
chr15	62534208	62534238	+	DQ600036
chr15	62534376	90843763	+	DQ571566
chr15	62534444	62534492	+	DQ600540
chr15	62534727	62540994	-	FLJ38723
chr15	62534767	62534820	+	DQ581622
chr15	62534844	62534874	+	DQ600614
chr15	62534933	62534982	+	DQ576354
chr15	62535041	62535078	+	DQ579022
chr15	62535220	62535252	+	DQ577256
chr15	62535319	62535356	+	DQ583818
chr15	62535522	62535664	+	DQ575950
chr15	62535715	62535757	+	DQ598884
chr15	62535966	62536093	+	DQ599798
chr15	62536322	62536353	+	DQ571691
chr15	62536751	62536788	+	DQ575757
chr15	62536847	62536907	+	DQ573567
chr15	62537016	62537084	+	DQ570912
chr15	62537091	62537139	+	DQ593779
chr15	62537228	62537267	+	DQ592649
chr15	62537394	62537456	+	DQ570033
chr15	62537675	62537704	+	DQ596703
chr15	62537737	62537766	+	DQ596118
chr15	62537772	62537806	+	DQ601697
chr15	62537917	62537972	+	DQ593269
chr15	62538064	62538104	+	DQ597549
chr15	62538119	62538178	+	DQ577988
chr15	62538303	62538373	+	DQ592221
chr15	62538412	62538477	+	DQ586284
chr15	62538639	62538706	+	DQ576429
chr15	62538730	62538802	+	DQ586285
chr15	62538850	62538890	+	DQ570129
chr15	62538891	62538940	+	DQ590273
chr15	62538954	62539000	+	DQ574151
chr15	62539113	62547162	+	DQ584931
chr15	62539261	62539305	+	DQ575559
chr15	62539440	62547493	+	DQ572791
chr15	62539585	62539616	+	DQ583624
chr15	62539621	74368180	+	DQ596164
chr15	62539727	62539767	+	DQ590682
chr15	62540295	62540336	+	DQ578824
chr15	62540676	62540745	+	DQ573543
chr15	62540765	62540795	+	DQ596057
chr15	62542515	62542546	+	DQ586930
chr15	62542567	62542606	+	DQ592483
chr15	62542822	62548241	+	DQ570108
chr15	62543173	62543237	+	DQ581948
chr15	62543339	62548764	+	DQ601452
chr15	62543517	62543552	+	DQ591603
chr15	62544055	62544086	+	DQ582866
chr15	62544415	62544452	+	DQ580408
chr15	62544604	62544653	+	DQ599965
chr15	62545044	62545098	+	DQ588475
chr15	62545375	62545429	+	DQ595396
chr15	62545485	62545518	+	DQ591811
chr15	62545532	62545562	+	DQ583824
chr15	62546035	62546097	+	DQ590438
chr15	62546178	62546220	+	DQ584326
chr15	62546281	62546317	+	DQ588883
chr15	62546358	62546423	+	DQ571370
chr15	62546487	62546531	+	DQ589078
chr15	62546602	62546634	+	DQ598459
chr15	62546706	62546735	+	DQ584837
chr15	62546973	102315874	+	DQ578258
chr15	62547559	62547588	+	DQ576734
chr15	62547590	62547628	+	DQ590839
chr15	62547633	62547672	+	DQ576154
chr15	62547749	62547793	-	DQ593480
chr15	62547775	62547806	+	DQ590680
chr15	62548616	62548645	+	DQ588715
chr15	62549794	62549824	+	DQ576744
chr15	62549878	62549941	+	DQ582184
chr15	62555301	62555339	+	DQ585294
chr15	62556276	62556310	+	DQ587962
chr15	62929370	62937380	-	MGC15885
chr15	62939509	63136829	+	TLN2
chr15	63116155	63116240	+	MIR190A
chr15	63124322	63127596	-	AK125516
chr15	63334837	63364113	+	TPM1
chr15	63338232	63341586	-	AX747619
chr15	63339892	63341447	-	AK310237
chr15	63361952	63364111	+	AK055197
chr15	63413998	63434260	+	LACTB
chr15	63445538	63449741	-	RPS27L
chr15	63481727	63559973	+	RAB8B
chr15	63569748	63601325	+	APH1B
chr15	63615729	63674075	-	CA12
chr15	63796709	63886839	+	USP3
chr15	63879908	63893026	-	USP3-AS1
chr15	63889551	63894620	+	FBXL22
chr15	63900816	63903188	-	AK091624
chr15	63900816	64126147	-	HERC1
chr15	64163128	64163218	-	Mir_422
chr15	64199234	64338521	-	DAPK2
chr15	64364760	64386207	-	FAM96A
chr15	64388082	64436433	+	SNX1
chr15	64443915	64449680	+	SNX22
chr15	64448013	64455354	-	PPIB
chr15	64457715	64665968	-	CSNK1G1
chr15	64461450	64465621	-	AL137522
chr15	64657210	64673702	-	KIAA0101
chr15	64680002	64747502	+	TRIP4
chr15	64752940	64978266	+	ZNF609
chr15	64979772	64995462	-	OAZ2
chr15	65032094	65067770	-	RBPMS2
chr15	65054585	65054714	-	MIR1272
chr15	65107832	65117838	-	PIF1
chr15	65134081	65160201	+	PLEKHO2
chr15	65204100	65251041	+	ANKDD1A
chr15	65255362	65282251	-	SPG21
chr15	65293849	65321977	-	MTFMT
chr15	65337707	65345734	+	SLC51B
chr15	65345674	65369028	-	RASL12
chr15	65369153	65372276	+	KBTBD13
chr15	65385341	65407535	-	UBAP1L
chr15	65409716	65426174	-	PDCD7
chr15	65442783	65477563	-	CLPX
chr15	65488336	65503840	-	CILP
chr15	65550436	65579018	-	PARP16
chr15	65619464	65670378	-	IGDCC3
chr15	65673824	65715410	-	IGDCC4
chr15	65737997	65810035	-	DPP8
chr15	65822826	65870693	+	PTPLAD1
chr15	65871095	65903627	-	VWA9
chr15	65903703	65953256	+	SLC24A1
chr15	65952956	66084631	-	DENND4A
chr15	66011583	66011670	-	MIR4511
chr15	66161796	66184329	+	RAB11A
chr15	66187633	66546075	-	MEGF11
chr15	66332570	66332670	+	MIR4311
chr15	66585632	66626236	+	DIS3L
chr15	66629007	66649054	-	TIPIN
chr15	66639543	66639680	-	SCARNA14
chr15	66679210	66783882	+	MAP2K1
chr15	66782665	66790146	-	SNAPC5
chr15	66791652	66816870	-	RPL4
chr15	66793589	66793656	-	SNORD18C
chr15	66794359	66794429	-	SNORD18B
chr15	66795148	66795248	-	SNORD16
chr15	66795582	66795652	-	SNORD18A
chr15	66797430	66841822	+	ZWILCH
chr15	66840536	66858317	-	LCTL
chr15	66874527	66978136	+	hCG_2003567
chr15	66994673	67074337	+	SMAD6
chr15	67152640	67159361	+	BX538221
chr15	67358194	67487533	+	SMAD3
chr15	67493012	67547536	-	AAGAB
chr15	67547137	67794142	+	IQCH
chr15	67695948	67814182	-	IQCH-AS1
chr15	67813521	67819641	+	C15orf61
chr15	67835020	68099455	+	MAP2K5
chr15	68112041	68126174	+	SKOR1
chr15	68346571	68480404	+	PIAS1
chr15	68483042	68498448	-	CALML4
chr15	68499329	68549549	-	CLN6
chr15	68570140	68588021	+	FEM1B
chr15	68594041	68724492	-	ITGA11
chr15	68871307	69020144	+	CORO2B
chr15	69070874	69113261	-	ANP32A
chr15	69094188	69094264	-	MIR4312
chr15	69096159	69099440	-	ANP32A-IT1
chr15	69116302	69489862	+	MIR548H4
chr15	69222838	69239150	+	SPESP1
chr15	69222838	69349501	+	NOX5
chr15	69365265	69388163	+	LINC00277
chr15	69452972	69564544	+	GLCE
chr15	69591293	69699976	+	PAQR5
chr15	69706626	69740764	+	KIF23
chr15	69745158	69747884	+	RPLP1
chr15	69755445	69863779	+	LOC145837
chr15	69755445	69857866	+	BC104435
chr15	69884467	69905229	+	AK097902
chr15	70127572	70135306	+	LINC00593
chr15	70340542	70390256	-	TLE3
chr15	70371710	70371807	-	MIR629
chr15	70946892	71055850	-	UACA
chr15	71123888	71146498	-	LARP6
chr15	71145617	71342436	+	LRRC49
chr15	71173680	71184772	-	THAP10
chr15	71402582	71407839	-	CT62
chr15	71433787	72075722	+	THSD4
chr15	71477955	71481362	-	BC043587
chr15	72102893	72110597	+	NR2E3
chr15	72118360	72410440	-	MYO9A
chr15	72406598	72433311	+	SENP8
chr15	72452146	72490136	-	GRAMD2
chr15	72491369	72523727	-	PKM
chr15	72533521	72563628	-	PARP6
chr15	72559085	72668520	-	CELF6
chr15	72571207	72644135	+	BC034424
chr15	72635777	72668520	-	HEXA
chr15	72668453	72671129	+	HEXA-AS1
chr15	72690667	72700708	+	TMEM202
chr15	72766666	72878896	+	ARIH1
chr15	72879557	72879654	+	MIR630
chr15	72908150	72910583	+	AX748294
chr15	72947037	72959738	+	GOLGA6B
chr15	72956899	76077484	-	DQ577530
chr15	72968122	72978490	-	HIGD2B
chr15	72978519	73030817	+	BBS4
chr15	73043707	73076667	-	ADPGK
chr15	73075175	73090540	+	ADPGK-AS1
chr15	73344824	73597547	+	NEO1
chr15	73612199	73661605	-	HCN4
chr15	73735498	73852353	+	C15orf60
chr15	73852343	73925753	-	NPTN
chr15	73976621	74006859	+	CD276
chr15	74032140	74043816	-	C15orf59
chr15	74165967	74181556	+	TBC1D21
chr15	74209808	74220589	-	LOXL1-AS1
chr15	74218788	74244478	+	LOXL1
chr15	74275558	74286963	-	STOML1
chr15	74287013	74340155	+	PML
chr15	74356096	74356126	+	DQ587117
chr15	74362197	74374891	-	GOLGA6A
chr15	74365007	102313703	+	DQ572823
chr15	74418713	74421619	-	LOC283731
chr15	74421714	74429143	+	ISLR2
chr15	74466086	74469212	+	ISLR
chr15	74471807	74502046	-	STRA6
chr15	74495341	74505220	+	HP11097
chr15	74528629	74628813	+	CCDC33
chr15	74630102	74660081	-	CYP11A1
chr15	74646796	74656961	+	BC013681
chr15	74653892	74654382	+	LOC729739
chr15	74701629	74726299	-	SEMA7A
chr15	74738317	74753529	-	UBL7
chr15	74753605	74773633	+	UBL7-AS1
chr15	74833547	74890472	+	ARID3B
chr15	74890842	74901066	+	AK095335
chr15	74900712	74922542	+	CLK3
chr15	74922898	74988386	-	EDC3
chr15	75011882	75017877	-	CYP1A1
chr15	75041183	75048941	+	CYP1A2
chr15	75074424	75095539	+	CSK
chr15	75081012	75081098	-	MIR4513
chr15	75105152	75119208	+	LMAN1L
chr15	75117816	75124136	+	CPLX3
chr15	75128458	75135552	-	ULK3
chr15	75136072	75165670	-	SCAMP2
chr15	75182409	75190565	+	MPI
chr15	75192327	75199462	-	FAM219B
chr15	75212616	75230495	-	COX5A
chr15	75247442	75249775	-	RPP25
chr15	75287875	75313836	+	SCAMP5
chr15	75288944	75289555	+	BC150506
chr15	75288944	75289555	-	BC150507
chr15	75315926	75343067	+	PPCDC
chr15	75491232	75504510	+	C15orf39
chr15	75550898	75565796	+	GOLGA6C
chr15	75575181	75588148	+	GOLGA6D
chr15	75592908	75595306	-	DNM1P34
chr15	75628373	75632614	+	COMMD4
chr15	75639330	75647592	+	NEIL1
chr15	75645951	75646026	-	MIR631
chr15	75648132	75660968	-	MAN2C1
chr15	75661719	75748124	-	SIN3A
chr15	75759461	75871625	-	PTPN9
chr15	75890423	75918719	-	SNUPN
chr15	75931425	75941047	-	IMP3
chr15	75941347	75950968	+	SNX33
chr15	75966662	76005189	-	CSPG4
chr15	76016318	76020027	+	ODF3L1
chr15	76020010	76032418	-	DNM1P35
chr15	76031603	76031629	+	DQ588677
chr15	76054555	76054656	-	MIR4313
chr15	76067893	76075544	+	AK302879
chr15	76074572	79026182	-	DQ582208
chr15	76078775	76078808	-	DQ574368
chr15	76084069	76084100	-	DQ601582
chr15	76084892	76084921	-	DQ587887
chr15	76135621	76193388	+	UBE2Q2
chr15	76196199	76227608	+	FBXO22
chr15	76225023	76225471	-	FBXO22-AS1
chr15	76234327	76304785	-	NRG4
chr15	76352298	76521462	+	C15orf27
chr15	76508628	76603810	-	ETFA
chr15	76551629	76552493	-	TYRO3P
chr15	76629146	76634816	+	ISL2
chr15	76640526	77197744	-	SCAPER
chr15	77223961	77242601	+	RCN2
chr15	77287020	77329671	+	PSTPIP1
chr15	77336359	77363570	-	TSPAN3
chr15	77400497	77712446	-	PEAK1
chr15	77470727	77472660	-	AX747193
chr15	77516249	77517746	-	LINC00597
chr15	77713242	77777945	+	HMG20A
chr15	77774391	77777946	+	AK025664
chr15	77905368	77988475	-	LINGO1
chr15	77934105	77941581	+	LOC253044
chr15	77952393	77960416	+	BC038758
chr15	78191477	78191503	+	DQ583793
chr15	78206558	78219188	-	LOC645752
chr15	78285574	78286567	-	LOC91450
chr15	78287326	78369994	-	TBC1D2B
chr15	78330871	78330937	+	Mir_1827
chr15	78375874	78375901	+	MIR5003
chr15	78384926	78396393	+	SH2D7
chr15	78396947	78423877	-	CIB2
chr15	78441718	78462884	+	IDH3A
chr15	78463186	78527049	-	ACSBG1
chr15	78556486	78574538	+	DNAJA4
chr15	78575577	78591940	-	WDR61
chr15	78632665	78640572	+	CRABP1
chr15	78730517	78793798	+	IREB2
chr15	78799905	78829715	+	AGPHD1
chr15	78832746	78841563	+	PSMA4
chr15	78857861	78887611	+	CHRNA5
chr15	78885394	78913637	-	CHRNA3
chr15	78916635	78952874	-	CHRNB4
chr15	78918695	78920535	+	AX748237
chr15	79042402	79042433	-	DQ596823
chr15	79044378	79045734	+	LOC646938
chr15	79051544	79103773	-	ADAMTS7
chr15	79165122	79190081	+	MORF4L1
chr15	79214091	79237420	-	CTSH
chr15	79252288	79383215	-	RASGRF1
chr15	79484048	79576287	-	LOC729911
chr15	79502129	79502213	+	MIR184
chr15	79575145	79590581	+	ANKRD34C
chr15	79603490	79704334	+	TMED3
chr15	79724857	79764642	+	KIAA1024
chr15	80135888	80189627	-	MTHFS
chr15	80135888	80215448	-	ST20-MTHFS
chr15	80137381	80139529	-	AK054972
chr15	80191181	80216096	-	ST20
chr15	80215112	80217196	+	C15orf37
chr15	80253231	80263643	-	BCL2A1
chr15	80351909	80430735	+	ZFAND6
chr15	80445130	80478924	+	FAH
chr15	80491137	80492976	-	AK124939
chr15	80555409	80634147	-	LINC00927
chr15	80658931	80659521	+	AB240015
chr15	80696691	80890277	+	ARNT2
chr15	80987651	81047962	+	ABHD17C
chr15	81045625	81047960	+	AX747179
chr15	81071711	81243999	+	KIAA1199
chr15	81134318	81134414	-	MIR549
chr15	81134368	81134389	+	JB074934
chr15	81239667	81282205	-	MESDC2
chr15	81241693	81244000	+	AL109718
chr15	81289757	81289814	-	MIR4514
chr15	81293294	81296345	+	MESDC1
chr15	81391748	81441516	+	C15orf26
chr15	81475092	81605104	+	IL16
chr15	81605006	81616524	-	STARD5
chr15	81624759	81666418	-	TMC3
chr15	82334118	82338484	-	MEX3B
chr15	82380934	82390034	+	BC043257
chr15	82422560	82555104	-	EFTUD1
chr15	82555151	82577267	+	FAM154B
chr15	82585620	82924242	+	LOC390660
chr15	82633122	83018198	-	GOLGA6L10
chr15	82647285	83084341	+	UBE2Q2P2
chr15	82647285	83084729	+	UBE2Q2P3
chr15	82711894	83108111	+	GOLGA6L9
chr15	82735847	85045828	+	DQ601279
chr15	82753446	83145983	+	CSPG4P8
chr15	82763612	83182973	-	LOC80154
chr15	82804002	83193409	+	LOC440295
chr15	82808019	83195247	+	AK097432
chr15	82808699	82810447	+	LOC161527
chr15	82821160	83209208	-	RPS17L
chr15	82932444	82939159	-	AK302092
chr15	82944749	83182973	+	LOC727751
chr15	82991527	100337651	-	DQ571121
chr15	83211950	83316728	-	CPEB1
chr15	83316520	83361572	+	LOC283692
chr15	83328032	83378635	-	AP3B2
chr15	83331978	83332006	-	DQ601936
chr15	83379222	83382778	-	LOC338963
chr15	83394649	83408532	-	LOC283693
chr15	41933194	83424823	+	SCARNA15
chr15	83428023	83474806	-	FSD2
chr15	83477972	83503613	+	WHAMM
chr15	83509837	83513971	-	AK130329
chr15	83517728	83621476	-	HOMER2
chr15	83626881	83654620	-	BC044934
chr15	83654954	83659809	+	FAM103A1
chr15	83657714	83680393	-	C15orf40
chr15	83685180	83736106	-	BTBD1
chr15	83736086	83736167	+	MIR4515
chr15	83776323	83806111	+	TM6SF1
chr15	83806803	83876770	-	HDGFRP3
chr15	83924654	83953468	-	BNC1
chr15	84116090	84287493	+	SH3GL3
chr15	84322837	84708593	+	ADAMTSL3
chr15	84748938	84795353	+	EFTUD1P1
chr15	84841241	84850985	+	LOC100505679
chr15	84860599	84878025	+	LOC440300
chr15	84867599	84898920	-	LOC388152
chr15	84868829	85748518	-	LOC642423
chr15	84871747	85750855	+	DQ574760
chr15	84904524	85787993	+	GOLGA6L4
chr15	84944255	84947249	-	DQ586822
chr15	85045805	85050249	+	DNM1P41
chr15	85047737	85060078	-	GOLGA6L5
chr15	85070426	85114026	-	UBE2Q2P1
chr15	85113879	85123412	+	LINC00933
chr15	85144248	85166947	+	ZSCAN2
chr15	85174690	85185694	+	SCAND2P
chr15	85186011	85197524	-	WDR73
chr15	85187181	85190709	+	AL357213
chr15	85198359	85201802	-	NMB
chr15	85212767	85259691	-	SEC11A
chr15	85291817	85349663	+	ZNF592
chr15	85359910	85416713	+	ALPK3
chr15	85427912	85518876	+	SLC28A1
chr15	85523743	85682376	+	PDE8A
chr15	85747305	85747565	-	DQ596274
chr15	85747587	85777989	-	BC096759
chr15	85752616	85777989	-	AK308544
chr15	85788460	85790410	+	AK301968
chr15	85923846	86292589	+	AKAP13
chr15	86302558	86338189	-	KLHL25
chr15	86313726	86313809	-	MIR1276
chr15	86685241	87572283	+	AGBL1
chr15	86840064	86860199	-	AGBL1-AS1
chr15	88120159	88122917	+	LINC00052
chr15	88402981	88405587	-	AK094929
chr15	88419987	88799962	-	NTRK3
chr15	88795960	88814297	+	NTRK3-AS1
chr15	89002707	89010633	-	MRPL46
chr15	89010683	89021861	+	MRPS11
chr15	89045148	89048564	-	AX746605
chr15	89054785	89089912	-	DET1
chr15	89128801	89147834	-	AK054749
chr15	89151337	89151428	+	MIR1179
chr15	89155055	89155165	+	MIR7-2
chr15	89155077	89155155	-	MIR3529
chr15	89164526	89175512	+	AEN
chr15	89178903	89198879	+	ISG20
chr15	89346673	89418585	+	ACAN
chr15	89411446	89411560	+	L12234
chr15	89420518	89438770	-	HAPLN3
chr15	89441913	89456663	-	MFGE8
chr15	89631380	89745591	+	ABHD2
chr15	89753097	89764922	-	RLBP1
chr15	89787193	89860362	+	FANCI
chr15	89859535	89878026	-	POLG
chr15	89911247	89911337	+	MIR9-3
chr15	89911329	89941718	+	LINC00925
chr15	89939404	89941719	+	AK054710
chr15	90014637	90039799	-	RHCG
chr15	90048160	90067265	-	LINC00928
chr15	90118817	90171253	+	TICRR
chr15	90171200	90198682	-	KIF7
chr15	90207599	90222648	-	PLIN1
chr15	90224761	90234015	-	PEX11A
chr15	90234027	90286869	+	WDR93
chr15	90293097	90294540	-	MESP1
chr15	90303821	90321982	+	MESP2
chr15	90328125	90358072	-	ANPEP
chr15	90373830	90437617	-	AP3S2
chr15	90373830	90456222	-	C15orf38-AP3S2
chr15	90393868	90393953	-	MIR5094
chr15	90443831	90456222	-	C15orf38
chr15	90544751	90625432	+	ZNF710
chr15	90617746	90619769	-	AK055981
chr15	90627211	90645708	-	IDH2
chr15	90728151	90772892	+	SEMA4B
chr15	90773476	90808991	-	CIB1
chr15	90777486	90785312	+	GDPGP1
chr15	90792763	90815443	+	TTLL13
chr15	90808894	90815443	+	NGRN
chr15	90889762	90892679	-	GABARAPL3
chr15	90895476	90904715	+	ZNF774
chr15	90931472	91045475	+	IQGAP1
chr15	91073117	91188577	+	CRTC3
chr15	91203464	91208185	+	BC038778
chr15	91260578	91358686	+	BLM
chr15	91411884	91426687	+	FURIN
chr15	91427664	91439006	+	FES
chr15	91446565	91465815	+	MAN2A2
chr15	91473409	91497323	+	UNC45A
chr15	91474154	91475774	-	HDDC3
chr15	91498105	91506355	+	RCCD1
chr15	91504656	91506348	+	AK054837
chr15	91509267	91537881	-	PRC1
chr15	91509598	91531854	+	PRC1-AS1
chr15	91541773	91565833	-	VPS33B
chr15	91565851	91574370	+	AK055351
chr15	91643181	91844539	+	SV2B
chr15	92006568	92038080	+	BC036442
chr15	92396937	92715665	+	SLCO3A1
chr15	92937139	93011958	+	ST8SIA2
chr15	93014906	93044347	+	C15orf32
chr15	93111047	93115493	-	LINC00930
chr15	93115474	93115511	-	DQ599989
chr15	93116238	93116277	-	DQ597717
chr15	93117764	93117807	-	DQ571973
chr15	93117864	93117905	-	DQ585572
chr15	93118123	93118179	-	DQ583728
chr15	93118268	93118303	-	DQ575581
chr15	93118365	93118409	-	DQ598122
chr15	93119586	93119624	-	DQ589659
chr15	93120054	93120085	-	DQ579218
chr15	93120107	93120143	-	DQ579313
chr15	93120318	93120366	-	DQ596488
chr15	93121021	93121059	-	DQ594004
chr15	93121374	93121424	-	DQ580251
chr15	93121443	93121472	-	DQ596667
chr15	93121589	93121618	-	DQ596681
chr15	93121656	93121697	-	DQ599441
chr15	93121788	93121826	-	DQ591574
chr15	93122030	93122065	-	DQ601664
chr15	93122277	93122307	-	DQ589053
chr15	93123025	93123056	-	DQ576504
chr15	93123173	93123206	-	DQ588655
chr15	93124320	93124360	+	DQ582158
chr15	93124431	93124491	+	DQ599802
chr15	93125740	93125776	+	DQ596379
chr15	93126289	93126324	+	DQ601873
chr15	93126885	93126926	+	DQ582977
chr15	93127000	93127041	+	DQ582622
chr15	93127133	93127175	+	DQ576106
chr15	93127771	93127842	+	DQ598082
chr15	93127970	93128001	+	DQ583486
chr15	93128009	93128043	+	DQ580504
chr15	93128189	93128236	+	DQ570806
chr15	93128268	93128301	+	DQ595407
chr15	93129064	93129104	+	DQ586639
chr15	93129309	93129373	+	DQ579595
chr15	93129419	93129449	+	DQ572592
chr15	93129464	93129494	+	DQ571347
chr15	93129527	93129573	+	DQ580783
chr15	93129959	93130039	+	DQ590038
chr15	93130117	93130167	+	DQ599537
chr15	93130251	93130279	+	DQ586689
chr15	93130539	93130572	+	DQ581392
chr15	93132507	93132541	+	DQ591781
chr15	93132563	93132593	+	DQ580421
chr15	93132958	93133002	+	DQ573962
chr15	93139675	93139751	+	DQ578058
chr15	93140177	93140219	+	DQ584918
chr15	93140417	93140447	+	DQ600930
chr15	93140979	93141008	+	DQ580467
chr15	93145811	93145840	+	DQ579432
chr15	93147132	93147170	+	DQ575076
chr15	93151238	93151294	+	DQ593762
chr15	93152741	93152770	+	DQ574028
chr15	93152935	93152967	+	DQ571124
chr15	93153425	93153470	+	DQ589911
chr15	93160678	93277304	-	FAM174B
chr15	93338713	93340338	+	ASB9P1
chr15	93426072	93441977	+	LOC100507217
chr15	93429398	93571237	+	CHD2
chr15	93438055	93441319	+	AK024092
chr15	93447628	93447705	+	MIR3175
chr15	93586635	93632443	-	RGMA
chr15	93855785	94098099	+	AK094352
chr15	93955933	93955980	-	DQ593531
chr15	93956914	93956954	-	DQ586064
chr15	93957919	93957995	-	DQ582871
chr15	93958074	93958109	-	DQ583307
chr15	93958262	93958297	-	DQ572925
chr15	93958364	93958392	-	DQ598152
chr15	93958406	93958436	-	DQ592588
chr15	93958463	93958491	-	DQ572208
chr15	93958530	93958592	-	DQ582013
chr15	93958692	93958754	-	DQ576238
chr15	93958860	93958889	-	DQ583009
chr15	93958953	93958982	-	DQ578778
chr15	93959182	93959233	-	DQ600033
chr15	93960078	93965805	-	AK097829
chr15	93963105	93963140	-	DQ593143
chr15	93963461	93963505	-	DQ578892
chr15	93963628	93963659	-	DQ579181
chr15	93963759	93963789	-	DQ577534
chr15	93964602	93964633	-	DQ595590
chr15	93965023	93965053	-	DQ580631
chr15	93965466	93965514	-	DQ571165
chr15	93965687	93965717	-	DQ585433
chr15	93965783	93965812	-	DQ599886
chr15	93969553	93969587	+	DQ601182
chr15	94303843	94443828	-	BC037497
chr15	94443929	94517161	+	BC021741
chr15	94774800	95027181	+	MCTP2
chr15	95398591	95400293	+	LOC440311
chr15	95822518	95870329	-	LOC400456
chr15	95976321	96051076	+	LINC00924
chr15	96615638	96615661	-	JA429839
chr15	96809615	96870590	-	NR2F2-AS1
chr15	96869156	96883492	+	NR2F2
chr15	96876489	96876536	+	MIR1469
